air_temp,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,precip_accum_one_hour,solar_radiation,precip_accum,volt,dew_point_temperature,Date,Time
-3,58,4.92,285,9.25,,,0,6.604,13,-10.19,2/16/2020,02:30:00
-3.5,55,5.05,293,7.64,,,0,6.604,13,-11.34,2/16/2020,03:00:00
-3.7,56,4.69,303,7.6,,,0,6.604,13,-11.3,2/16/2020,03:30:00
-4,57,4.42,306,7.28,,0,0,6.604,13,-11.36,2/16/2020,04:00:00
-4.4,58,3.53,308,6.26,,,0,6.604,12.9,-11.51,2/16/2020,04:30:00
-4.9,60,2.59,291,4.96,,0,0,6.604,12.9,-11.56,2/16/2020,05:00:00
-5.2,63,2.23,286,4.2,,,0,6.604,12.9,-11.22,2/16/2020,05:30:00
-5.4,65,2.41,288,4.24,,,0,6.604,12.9,-11.02,2/16/2020,06:00:00
-5.5,66,2.41,291,3.94,,,0,6.604,12.9,-10.92,2/16/2020,06:30:00
-5.5,66,2.28,309,4.38,,,0,6.604,12.9,-10.92,2/16/2020,07:00:00
-5.9,68,1.79,307,2.86,,,0,6.604,12.9,-10.92,2/16/2020,07:30:00
-6.3,70,1.79,317,2.95,,0,0,6.604,12.9,-10.94,2/16/2020,08:00:00
-6.7,71,1.74,320,2.95,,,0,6.604,12.9,-11.14,2/16/2020,08:30:00
-7.3,72,1.97,320,3.4,,0,0,6.604,12.9,-11.54,2/16/2020,09:00:00
-7.8,72,1.52,331,3.22,,,0,6.604,12.8,-12.02,2/16/2020,09:30:00
-8.3,70,1.12,282,2.77,,,0,6.604,12.8,-12.86,2/16/2020,10:00:00
-9,71,1.21,295,1.88,,,0,6.604,12.8,-13.35,2/16/2020,10:30:00
-9.1,68,1.48,336,2.68,,0,0,6.604,12.8,-13.99,2/16/2020,11:00:00
-9.4,63,1.38,305,2.77,,,0,6.604,12.8,-15.21,2/16/2020,11:30:00
-9.6,60,1.48,101,2.77,,,0,6.604,12.8,-15.99,2/16/2020,12:00:00
-9.8,60,1.03,170,2.19,,,0,6.604,12.7,-16.18,2/16/2020,12:30:00
-10.5,63,0.45,80,1.25,,,0,6.604,12.7,-16.25,2/16/2020,13:00:00
-10.8,64,0.8,156,1.38,,,10,6.604,12.8,-16.35,2/16/2020,13:30:00
-10.8,63,1.21,26,2.37,,,52,6.604,13.3,-16.54,2/16/2020,14:00:00
-10.7,61,1.92,40,3.84,,,105,6.604,14.4,-16.83,2/16/2020,14:30:00
-10.7,60,2.28,40,3.84,,,105,6.604,14.5,-17.03,2/16/2020,15:00:00
-10.5,59,2.55,47,4.24,,,152,6.604,14.8,-17.05,2/16/2020,15:30:00
-10,57,2.37,55,3.71,,,219,6.604,14.9,-16.99,2/16/2020,16:00:00
-8.9,52,1.88,92,3.17,,,342,6.604,14.8,-17.06,2/16/2020,16:30:00
-7.9,49,0.98,93,2.33,,,292,6.604,14.3,-16.85,2/16/2020,17:00:00
-7.4,48,1.7,111,3.22,,,412,6.604,14.3,-16.63,2/16/2020,17:30:00
-6.8,46,0.98,137,3.26,,,289,6.604,14.3,-16.59,2/16/2020,18:00:00
-6.7,46,1.08,114,2.86,,,252,6.604,14.3,-16.5,2/16/2020,18:30:00
-6.6,44,1.65,90,3.26,,,286,6.604,14.3,-16.94,2/16/2020,19:00:00
-6.4,43,1.7,86,3.4,,,244,6.604,14.3,-17.04,2/16/2020,19:30:00
-6,42,1.43,75,3.22,,0,292,6.604,14.3,-16.95,2/16/2020,20:00:00
-5.9,42,1.7,105,3.31,,,177,6.604,14.1,-16.86,2/16/2020,20:30:00
-6,43,2.01,104,3.76,,,126,6.604,14,-16.67,2/16/2020,21:00:00
-6,43,2.01,103,3.22,,,92,6.604,13.8,-16.67,2/16/2020,21:30:00
-5.9,44,1.74,120,3.09,,0,77,6.604,13.7,-16.31,2/16/2020,22:00:00
-6,45,2.28,99,3.4,,,41,6.604,13.5,-16.13,2/16/2020,22:30:00
-6,44,2.77,82,4.29,,,32,6.604,13.4,-16.4,2/16/2020,23:00:00
-6.1,44,2.64,78,3.98,,,11,6.604,13.3,-16.49,2/16/2020,23:30:00
-6.4,41,2.95,86,4.74,,,2,6.604,13.1,-17.6,2/17/2020,00:00:00
-6.6,43,2.86,77,5.14,,,0,6.604,13.1,-17.22,2/17/2020,00:30:00
-6.9,45,2.64,114,4.16,,0,0,6.604,13,-16.95,2/17/2020,01:00:00
-6.8,47,2.28,104,4.2,,,0,6.604,13,-16.34,2/17/2020,01:30:00
-6.6,49,1.92,93,3.66,,,0,6.604,13,-15.65,2/17/2020,02:00:00
-6.5,50,1.65,72,3.04,,,0,6.604,12.9,-15.31,2/17/2020,02:30:00
-6.3,50,2.51,86,4.24,,0,0,6.604,12.9,-15.12,2/17/2020,03:00:00
-6.1,50,2.99,92,4.38,,,0,6.604,12.9,-14.94,2/17/2020,03:30:00
-6,51,2.77,100,4.47,,,0,6.604,12.9,-14.61,2/17/2020,04:00:00
-5.8,51,2.64,108,5.19,,,0,6.604,12.9,-14.42,2/17/2020,04:30:00
-5.6,51,3.44,108,5.45,,0,0,6.604,12.9,-14.23,2/17/2020,05:00:00
-5.3,51,2.99,113,5.1,,,0,6.604,12.9,-13.96,2/17/2020,05:30:00
-5,51,2.95,111,5.37,,,0,6.604,12.9,-13.68,2/17/2020,06:00:00
-4.8,51,3.26,114,5.41,,,0,6.604,12.9,-13.49,2/17/2020,06:30:00
-4.6,51,3.09,115,6.62,,,0,6.604,12.9,-13.31,2/17/2020,07:00:00
-4.4,51,2.77,110,4.92,,,0,6.604,12.8,-13.12,2/17/2020,07:30:00
-4.4,52,3.13,107,6.17,,,0,6.604,12.8,-12.88,2/17/2020,08:00:00
-4.4,53,3.22,116,5.72,,,0,6.604,12.8,-12.64,2/17/2020,08:30:00
-4.4,54,2.95,117,5.37,,,0,6.604,12.8,-12.41,2/17/2020,09:00:00
-4.7,55,2.51,118,4.56,,,0,6.604,12.8,-12.46,2/17/2020,09:30:00
-4.8,57,2.73,120,4.92,,0,0,6.604,12.8,-12.11,2/17/2020,10:00:00
-4.7,58,3.13,124,5.99,,,0,6.604,12.8,-11.79,2/17/2020,10:30:00
-4.3,59,3.35,128,5.85,,0,0,6.604,12.8,-11.2,2/17/2020,11:00:00
-4.1,60,3.44,129,6.53,,,0,6.604,12.8,-10.8,2/17/2020,11:30:00
-4.3,62,3.53,128,5.68,,,0,6.604,12.8,-10.57,2/17/2020,12:00:00
-4.2,64,3.71,127,6.21,,,0,6.604,12.8,-10.07,2/17/2020,12:30:00
-4.3,65,3.89,129,6.7,,,0,6.604,12.8,-9.97,2/17/2020,13:00:00
-4.3,66,3.66,132,7.06,,,9,6.604,12.8,-9.77,2/17/2020,13:30:00
-4,66,3.04,129,5.32,,0,54,6.604,13.1,-9.49,2/17/2020,14:00:00
-3.6,66,3.17,129,5.59,,,137,6.604,14.4,-9.1,2/17/2020,14:30:00
-2.8,65,3.44,130,5.95,,,212,6.604,14.8,-8.54,2/17/2020,15:00:00
-1.9,64,3.26,132,5.32,,,263,6.604,14.7,-7.88,2/17/2020,15:30:00
-1.1,63,3.26,142,5.85,,,338,6.604,14.6,-7.33,2/17/2020,16:00:00
-0.4,62,3.53,136,6.35,,,406,6.604,14.1,-6.88,2/17/2020,16:30:00
0.2,62,3.22,144,5.68,,,445,6.604,14.1,-6.31,2/17/2020,17:00:00
0.4,63,3.94,154,5.99,,,387,6.604,14.1,-5.91,2/17/2020,17:30:00
0.8,63,3.71,137,5.99,,0,356,6.604,14.1,-5.53,2/17/2020,18:00:00
1.1,63,3.26,148,4.92,,,281,6.604,14.1,-5.24,2/17/2020,18:30:00
1.4,63,2.59,131,4.6,,,278,6.604,14.1,-4.96,2/17/2020,19:00:00
1.4,63,2.99,144,4.65,,,242,6.604,14.2,-4.96,2/17/2020,19:30:00
1.4,64,2.64,145,4.29,,0,200,6.604,14,-4.75,2/17/2020,20:00:00
1.2,65,2.01,140,3.71,,,124,6.604,13.7,-4.73,2/17/2020,20:30:00
1.2,65,1.88,131,3.04,,,83,6.604,13.8,-4.73,2/17/2020,21:00:00
1.3,65,1.25,155,2.55,,,61,6.604,13.5,-4.63,2/17/2020,21:30:00
1.3,66,0.9,117,1.7,,0,34,6.604,13.4,-4.43,2/17/2020,22:00:00
1.2,69,1.25,134,2.59,,,19,6.604,13.3,-3.93,2/17/2020,22:30:00
0.4,79,0.8,279,1.43,,0,12,6.604,13.2,-2.86,2/17/2020,23:00:00
0.4,81,0.8,273,1.34,,,5,6.604,13.1,-2.52,2/17/2020,23:30:00
0.1,83,1.7,290,4.34,,,1,6.604,13.1,-2.48,2/18/2020,00:00:00
-0.4,86,2.19,249,4.42,,,0,6.604,13.1,-2.49,2/18/2020,00:30:00
-0.9,87,2.55,215,5.45,,0,0,6.604,13.1,-2.82,2/18/2020,01:00:00
-1.4,88,2.77,348,5.41,,,0,6.604,13,-3.16,2/18/2020,01:30:00
-1.7,88,3.49,340,6.35,,0,0,6.604,13,-3.45,2/18/2020,02:00:00
-2.1,88,3.26,334,5.95,,,0,6.604,13,-3.85,2/18/2020,02:30:00
-2.8,86,4.2,334,7.64,,0,0,6.604,12.9,-4.84,2/18/2020,03:00:00
-3.3,84,4.29,336,8.31,,,0,6.604,12.9,-5.65,2/18/2020,03:30:00
-3.3,81,4.38,328,7.69,,,0,6.604,12.9,-6.13,2/18/2020,04:00:00
-3.4,76,4.65,327,8.23,,,0,6.604,12.9,-7.07,2/18/2020,04:30:00
-3.4,75,4.07,330,8.49,,0,0,6.604,12.9,-7.25,2/18/2020,05:00:00
-3.7,74,4.65,327,9.16,,,0,6.604,12.9,-7.71,2/18/2020,05:30:00
-3.9,69,4.34,332,8.45,,,0,6.604,12.9,-8.82,2/18/2020,06:00:00
-4.3,68,4.34,321,7.73,,,0,6.604,12.9,-9.39,2/18/2020,06:30:00
-5.4,70,3.94,315,6.62,,,0,6.604,12.9,-10.07,2/18/2020,07:00:00
-6,72,4.07,312,5.95,,,0,6.604,12.8,-10.29,2/18/2020,07:30:00
-6.6,73,4.11,309,6.53,,0,0,6.604,12.8,-10.69,2/18/2020,08:00:00
-6.9,74,3.98,311,6.53,,,0,6.604,12.8,-10.81,2/18/2020,08:30:00
-7.3,76,3.66,310,5.72,,0,0,6.604,12.8,-10.86,2/18/2020,09:00:00
-7.5,77,3.04,309,5.23,,,0,6.604,12.8,-10.88,2/18/2020,09:30:00
-7.2,77,3.58,304,5.95,,0,0,6.604,12.8,-10.59,2/18/2020,10:00:00
-6.9,76,3.31,312,5.5,,,0,6.604,12.7,-10.47,2/18/2020,10:30:00
-6.7,75,3.09,300,5.14,,0,0,6.604,12.8,-10.44,2/18/2020,11:00:00
-6.7,75,3.89,293,5.85,,,0,6.604,12.7,-10.44,2/18/2020,11:30:00
-7,74,4.2,298,6.39,,,0,6.604,12.8,-10.9,2/18/2020,12:00:00
-7.3,73,3.98,298,7.42,,,0,6.604,12.7,-11.37,2/18/2020,12:30:00
-7.5,70,4.69,305,7.28,,,0,6.604,12.7,-12.09,2/18/2020,13:00:00
-7.9,68,4.69,304,7.73,,,12,6.604,12.7,-12.84,2/18/2020,13:30:00
-8.2,68,4.52,306,6.88,,0,71,6.604,12.9,-13.12,2/18/2020,14:00:00
-8.2,64,4.16,310,6.93,,,144,6.604,13.3,-13.88,2/18/2020,14:30:00
-8.1,62,5.01,304,8.18,,,214,6.604,13.9,-14.17,2/18/2020,15:00:00
-7.9,61,5.01,309,8.63,,,289,6.604,14.7,-14.18,2/18/2020,15:30:00
-8.1,59,5.5,312,9.48,,,350,6.604,14.8,-14.78,2/18/2020,16:00:00
-7.9,58,5.23,312,8.36,,,398,6.604,14.8,-14.8,2/18/2020,16:30:00
-7.8,59,5.1,303,8.36,,,450,6.604,14.8,-14.5,2/18/2020,17:00:00
-7.5,58,4.69,298,7.78,,,491,6.604,14.7,-14.43,2/18/2020,17:30:00
-7.3,57,6.17,297,10.32,,,515,6.604,14.3,-14.45,2/18/2020,18:00:00
-6.8,57,5.27,300,8.27,,,479,6.604,14.3,-13.98,2/18/2020,18:30:00
-6.6,56,5.54,296,9.48,,,482,6.604,14.3,-14.01,2/18/2020,19:00:00
-6.9,57,5.99,277,9.03,,,367,6.604,14.4,-14.08,2/18/2020,19:30:00
-6.5,56,5.68,284,9.12,,,485,6.604,14.4,-13.92,2/18/2020,20:00:00
-6.6,55,6.03,291,10.32,,,466,6.604,14.4,-14.24,2/18/2020,20:30:00
-7.3,55,6.53,297,9.79,,,352,6.604,14.4,-14.89,2/18/2020,21:00:00
-7.3,55,5.99,296,10.77,,,309,6.604,14.4,-14.89,2/18/2020,21:30:00
-8,51,6.35,306,9.56,,0,257,6.604,14.4,-16.46,2/18/2020,22:00:00
-8.5,51,6.17,304,9.84,,,182,6.604,14.4,-16.92,2/18/2020,22:30:00
-8.5,49,5.19,308,8.36,,0,111,6.604,14,-17.4,2/18/2020,23:00:00
-8.8,50,4.74,301,8.18,,,48,6.604,13.5,-17.44,2/18/2020,23:30:00
-9.5,52,4.11,300,6.75,,0,6,6.604,13.3,-17.62,2/19/2020,00:00:00
-10.1,53,4.29,298,6.93,,,0,6.604,13.1,-17.95,2/19/2020,00:30:00
-10.4,54,4.07,302,6.62,,0,0,6.604,13.1,-18.01,2/19/2020,01:00:00
-10.8,54,4.02,306,6.88,,,0,6.604,13,-18.38,2/19/2020,01:30:00
-11.1,54,3.76,307,6.66,,,0,6.604,13,-18.66,2/19/2020,02:00:00
-11.5,54,3.13,306,6.12,,,0,6.604,12.9,-19.04,2/19/2020,02:30:00
-11.9,54,3.76,306,7.02,,0,0,6.604,12.9,-19.41,2/19/2020,03:00:00
-12.5,53,3.53,313,6.97,,,0,6.604,12.9,-20.19,2/19/2020,03:30:00
-13.1,52,3.31,314,5.95,,0,0,6.604,12.9,-20.97,2/19/2020,04:00:00
-13.5,52,3.76,314,7.33,,,0,6.604,12.9,-21.34,2/19/2020,04:30:00
-14,54,3.44,310,6.48,,,0,6.604,12.9,-21.37,2/19/2020,05:00:00
-14.5,54,3.62,314,7.06,,,0,6.604,12.8,-21.84,2/19/2020,05:30:00
-15,54,3.66,320,6.26,,,0,6.604,12.8,-22.3,2/19/2020,06:00:00
-15.3,56,3.26,323,6.93,,,0,6.604,12.8,-22.17,2/19/2020,06:30:00
-15.4,59,3.17,328,6.48,,,0,6.604,12.8,-21.66,2/19/2020,07:00:00
-15.6,63,3.49,324,5.5,,,0,6.604,12.7,-21.1,2/19/2020,07:30:00
-15.7,65,2.91,321,4.83,,,0,6.604,12.7,-20.83,2/19/2020,08:00:00
-15.6,65,3.13,323,5.72,,,0,6.604,12.7,-20.74,2/19/2020,08:30:00
-15.6,64,3.09,326,5.72,,,0,6.604,12.7,-20.92,2/19/2020,09:00:00
-15.7,61,3.09,330,6.39,,,0,6.604,12.6,-21.56,2/19/2020,09:30:00
-16,60,2.51,324,4.87,,,0,6.604,12.6,-22.04,2/19/2020,10:00:00
-16.4,61,2.77,326,5.19,,,0,6.604,12.6,-22.23,2/19/2020,10:30:00
-16.6,61,3.13,326,5.37,,0,0,6.604,12.6,-22.42,2/19/2020,11:00:00
-17,62,2.81,319,5.27,,,0,6.604,12.6,-22.61,2/19/2020,11:30:00
-17.3,63,1.74,318,3.31,,,0,6.604,12.6,-22.71,2/19/2020,12:00:00
-17.7,65,1.25,304,2.73,,,0,6.604,12.6,-22.74,2/19/2020,12:30:00
-18,67,1.08,299,1.65,,0,1,6.604,12.6,-22.68,2/19/2020,13:00:00
-18,69,1.08,305,1.7,,,20,6.604,12.8,-22.34,2/19/2020,13:30:00
-17.7,68,1.48,282,2.77,,0,89,6.604,14.1,-22.22,2/19/2020,14:00:00
-16.8,62,2.19,307,3.89,,,181,6.604,14.9,-22.42,2/19/2020,14:30:00
-16.3,60,2.37,309,3.58,,0,212,6.604,14.9,-22.32,2/19/2020,15:00:00
-15.8,59,2.46,295,4.24,,,273,6.604,14.9,-22.04,2/19/2020,15:30:00
-15.3,58,2.51,292,4.24,,,293,6.604,14.9,-21.77,2/19/2020,16:00:00
-14.8,55,2.68,298,5.19,,,417,6.604,14.5,-21.91,2/19/2020,16:30:00
-14.2,53,3.22,310,5.01,,,487,6.604,14.4,-21.77,2/19/2020,17:00:00
-13.6,51,3.04,312,5.23,,,548,6.604,14.4,-21.65,2/19/2020,17:30:00
-13.1,48,3.31,309,5.9,,0,530,6.604,14.4,-21.88,2/19/2020,18:00:00
-12.7,47,3.49,309,5.72,,,543,6.604,14.4,-21.76,2/19/2020,18:30:00
-12.5,47,3.17,301,5.41,,,537,6.604,14.3,-21.57,2/19/2020,19:00:00
-12.2,47,3.17,295,5.54,,,521,6.604,14.3,-21.3,2/19/2020,19:30:00
-12,46,3.31,303,5.85,,0,491,6.604,14.3,-21.36,2/19/2020,20:00:00
-12,44,4.2,300,6.39,,,446,6.604,14.4,-21.87,2/19/2020,20:30:00
-11.8,44,3.89,293,6.7,,,390,6.604,14.4,-21.69,2/19/2020,21:00:00
-11.8,43,3.98,305,6.39,,,312,6.604,14.4,-21.95,2/19/2020,21:30:00
-11.6,43,3.62,307,6.26,,,258,6.604,14.4,-21.77,2/19/2020,22:00:00
-11.6,43,3.13,305,5.81,,,185,6.604,14.4,-21.77,2/19/2020,22:30:00
-12,45,3.13,301,5.5,,,80,6.604,13.8,-21.61,2/19/2020,23:00:00
-12.6,46,2.91,298,4.47,,,30,6.604,13.5,-21.91,2/19/2020,23:30:00
-13.1,48,2.55,307,3.98,,,6,6.604,13.3,-21.88,2/20/2020,00:00:00
-13.5,49,2.68,309,4.07,,,0,6.604,13.1,-22.02,2/20/2020,00:30:00
-13.8,52,3.04,299,5.37,,0,0,6.604,13,-21.62,2/20/2020,01:00:00
-14.1,54,3.62,300,5.45,,,0,6.604,12.9,-21.46,2/20/2020,01:30:00
-14.6,55,3.17,298,4.69,,,0,6.604,12.9,-21.72,2/20/2020,02:00:00
-15,55,3.35,299,6.35,,,0,6.604,12.9,-22.09,2/20/2020,02:30:00
-15.4,57,3.17,300,5.5,,0,0,6.604,12.9,-22.06,2/20/2020,03:00:00
-15.9,58,3.22,295,4.92,,,0,6.604,12.9,-22.33,2/20/2020,03:30:00
-16.3,60,2.77,299,3.66,,,0,6.604,12.9,-22.32,2/20/2020,04:00:00
-16.7,61,2.59,298,4.34,,,0,6.604,12.8,-22.51,2/20/2020,04:30:00
-17.1,62,2.73,294,4.2,,0,0,6.604,12.8,-22.7,2/20/2020,05:00:00
-17.4,62,2.59,299,4.38,,,0,6.604,12.7,-22.99,2/20/2020,05:30:00
-17.9,64,2.51,294,3.66,,,0,6.604,12.7,-23.1,2/20/2020,06:00:00
-18.1,64,2.59,301,3.89,,,0,6.604,12.7,-23.29,2/20/2020,06:30:00
-18.5,65,2.46,306,3.66,,,0,6.604,12.7,-23.5,2/20/2020,07:00:00
-18.9,66,2.15,307,3.62,,,0,6.604,12.6,-23.71,2/20/2020,07:30:00
-19.4,67,2.1,302,2.73,,0,0,6.604,12.6,-24.02,2/20/2020,08:00:00
-19.7,68,2.15,303,3.13,,,0,6.604,12.6,-24.14,2/20/2020,08:30:00
-20.1,70,2.28,300,2.64,,,0,6.604,12.6,-24.19,2/20/2020,09:00:00
-20.4,70,2.23,298,2.59,,,0,6.604,12.5,-24.48,2/20/2020,09:30:00
-20.6,71,2.37,299,3.04,,0,0,6.604,12.5,-24.52,2/20/2020,10:00:00
-20.7,72,2.15,299,2.81,,,0,6.604,12.5,-24.46,2/20/2020,10:30:00
-20.8,72,2.01,302,2.55,,0,0,6.604,12.5,-24.55,2/20/2020,11:00:00
-21,73,1.7,296,2.73,,,0,6.604,12.5,-24.59,2/20/2020,11:30:00
-21.4,74,0.94,291,1.25,,0,0,6.604,12.5,-24.83,2/20/2020,12:00:00
-21.6,75,0.8,296,1.16,,,0,6.604,12.5,-24.87,2/20/2020,12:30:00
-22,78,0.72,286,1.03,,0,1,6.604,12.5,-24.82,2/20/2020,13:00:00
-21.5,79,0.98,287,1.43,,,20,6.604,12.7,-24.19,2/20/2020,13:30:00
-20.8,77,0.54,284,0.85,,,85,6.604,14.3,-23.8,2/20/2020,14:00:00
-19.5,72,1.08,278,2.37,,,158,6.604,14.9,-23.3,2/20/2020,14:30:00
-18.4,67,1.16,240,2.19,,,229,6.604,14.9,-23.06,2/20/2020,15:00:00
-16.9,61,1.03,160,2.55,,,302,6.604,14.9,-22.7,2/20/2020,15:30:00
-16.2,57,2.28,198,4.02,,0,370,6.604,14.4,-22.81,2/20/2020,16:00:00
-15.5,53,3.09,227,5.32,,,428,6.604,14.4,-22.98,2/20/2020,16:30:00
-14.6,50,3.31,248,5.63,,0,475,6.604,14.4,-22.8,2/20/2020,17:00:00
-13.7,47,3.22,239,5.85,,,511,6.604,14.4,-22.68,2/20/2020,17:30:00
-12.9,44,3.13,233,5.68,,0,535,6.604,14.4,-22.69,2/20/2020,18:00:00
-12.1,41,3.26,223,5.95,,,546,6.604,14.4,-22.76,2/20/2020,18:30:00
-11.4,39,3.09,233,5.45,,,543,6.604,14.3,-22.7,2/20/2020,19:00:00
-11,38,2.99,216,6.84,,,526,6.604,14.3,-22.63,2/20/2020,19:30:00
-10.6,38,3.4,243,6.26,,0,497,6.604,14.3,-22.27,2/20/2020,20:00:00
-10.4,38,3.44,233,6.26,,,455,6.604,14.4,-22.09,2/20/2020,20:30:00
-9.9,37,3.22,239,5.9,,0,401,6.604,14.3,-21.95,2/20/2020,21:00:00
-9.7,38,3.04,209,5.59,,,337,6.604,14.3,-21.46,2/20/2020,21:30:00
-9.7,38,2.73,217,5.59,,,266,6.604,14.4,-21.46,2/20/2020,22:00:00
-9.9,39,2.99,208,5.85,,,191,6.604,14.4,-21.35,2/20/2020,22:30:00
-10.1,40,3.04,202,5.72,,,119,6.604,14.1,-21.24,2/20/2020,23:00:00
-10.4,38,3.22,212,5.14,,,54,6.604,13.6,-22.09,2/20/2020,23:30:00
-10.8,40,2.41,221,4.78,,0,7,6.604,13.3,-21.87,2/21/2020,00:00:00
-11.2,44,2.86,212,5.99,,,0,6.604,13.2,-21.14,2/21/2020,00:30:00
-11.6,49,2.95,209,5.14,,,0,6.604,13.1,-20.26,2/21/2020,01:00:00
-12.1,53,3.17,198,5.85,,,0,6.604,13,-19.81,2/21/2020,01:30:00
-12.4,57,3.49,196,5.59,,,0,6.604,13,-19.24,2/21/2020,02:00:00
-12.4,60,3.49,196,5.41,,,0,6.604,12.9,-18.64,2/21/2020,02:30:00
-12.4,64,3.53,197,5.63,,0,0,6.604,12.9,-17.87,2/21/2020,03:00:00
-12.3,66,2.86,204,5.19,,,0,6.604,12.9,-17.41,2/21/2020,03:30:00
-12.2,66,2.33,208,4.47,,0,0,6.604,12.9,-17.31,2/21/2020,04:00:00
-11.7,65,2.51,218,4.69,,,0,6.604,12.9,-17.02,2/21/2020,04:30:00
-11.6,66,2.37,223,4.56,,,0,6.604,12.9,-16.74,2/21/2020,05:00:00
-11.4,66,2.55,221,5.05,,,0,6.604,12.8,-16.55,2/21/2020,05:30:00
-11.4,66,2.59,212,4.83,,0,0,6.604,12.8,-16.55,2/21/2020,06:00:00
-11.4,68,2.55,202,4.34,,,0,6.604,12.8,-16.19,2/21/2020,06:30:00
-11.3,69,2.73,200,5.14,,,0,6.604,12.8,-15.92,2/21/2020,07:00:00
-11.4,70,2.33,184,4.29,,,0,6.604,12.7,-15.84,2/21/2020,07:30:00
-11.7,71,2.01,168,3.98,,0,0,6.604,12.7,-15.95,2/21/2020,08:00:00
-11.6,72,1.83,165,3.4,,,0,6.604,12.7,-15.69,2/21/2020,08:30:00
-11.4,74,1.83,164,3.22,,0,0,6.604,12.7,-15.16,2/21/2020,09:00:00
-12.3,75,1.43,128,2.28,,,0,6.604,12.7,-15.86,2/21/2020,09:30:00
-13.3,78,1.16,120,1.7,,,0,6.604,12.7,-16.36,2/21/2020,10:00:00
-13.5,80,0.9,111,1.48,,,0,6.604,12.6,-16.25,2/21/2020,10:30:00
-13,83,0.9,119,2.23,,0,0,6.604,12.7,-15.31,2/21/2020,11:00:00
-9.8,80,1.97,191,3.84,,,0,6.604,12.6,-12.64,2/21/2020,11:30:00
-8.8,74,1.79,179,3.49,,,0,6.604,12.6,-12.64,2/21/2020,12:00:00
-10.9,78,0.94,134,2.81,,,0,6.604,12.6,-14.03,2/21/2020,12:30:00
-7.9,75,2.15,209,5.01,,0,1,6.604,12.7,-11.6,2/21/2020,13:00:00
-6.4,69,2.55,222,4.74,,,23,6.604,12.9,-11.22,2/21/2020,13:30:00
-5.6,67,2.95,214,5.5,,,87,6.604,14,-10.82,2/21/2020,14:00:00
-4.4,63,3.76,212,7.64,,,160,6.604,14.9,-10.46,2/21/2020,14:30:00
-3.5,60,4.02,206,9.48,,,236,6.604,14.8,-10.23,2/21/2020,15:00:00
-2.7,58,4.11,211,8.09,,,309,6.604,14.7,-9.91,2/21/2020,15:30:00
-1.9,56,4.2,218,10.06,,0,375,6.604,14.3,-9.61,2/21/2020,16:00:00
-1.1,55,5.14,228,11.13,,,433,6.604,14.2,-9.09,2/21/2020,16:30:00
-0.4,54,5.45,224,11.4,,0,480,6.604,14.2,-8.68,2/21/2020,17:00:00
0.2,54,5.27,227,11.31,,,516,6.604,14.1,-8.12,2/21/2020,17:30:00
0.9,53,4.38,225,8.58,,,539,6.604,14,-7.71,2/21/2020,18:00:00
1.1,53,4.96,225,9.56,,,550,6.604,14,-7.52,2/21/2020,18:30:00
1.1,53,5.01,234,8.63,,,545,6.604,14,-7.52,2/21/2020,19:00:00
1.7,52,4.56,240,8.23,,,526,6.604,14,-7.21,2/21/2020,19:30:00
2.4,50,4.47,225,7.82,,0,499,6.604,14,-7.07,2/21/2020,20:00:00
2.5,50,4.65,226,9.48,,,455,6.604,14,-6.98,2/21/2020,20:30:00
2.4,50,4.69,250,8.81,,,400,6.604,14,-7.07,2/21/2020,21:00:00
2.1,52,5.05,249,8.45,,,337,6.604,14.1,-6.84,2/21/2020,21:30:00
1.9,52,5.05,241,8.54,,,265,6.604,14.1,-7.03,2/21/2020,22:00:00
1.9,54,4.42,240,9.03,,,190,6.604,14.1,-6.53,2/21/2020,22:30:00
1.9,54,4.07,238,7.87,,0,118,6.604,13.8,-6.53,2/21/2020,23:00:00
1.7,56,3.31,229,5.85,,,54,6.604,13.4,-6.24,2/21/2020,23:30:00
1,60,2.55,220,5.14,,,9,6.604,13.3,-5.98,2/22/2020,00:00:00
0.5,64,2.1,221,4.29,,,0,6.604,13.2,-5.6,2/22/2020,00:30:00
0.2,66,1.92,228,3.71,,,0,6.604,13.1,-5.48,2/22/2020,01:00:00
-0.2,68,1.74,226,2.73,,,0,6.604,13.1,-5.46,2/22/2020,01:30:00
-0.6,70,1.79,232,3.22,,,0,6.604,13.1,-5.46,2/22/2020,02:00:00
-0.9,72,1.65,222,3.09,,,0,6.604,13,-5.37,2/22/2020,02:30:00
-1.1,72,1.74,215,3.09,,,0,6.604,13,-5.57,2/22/2020,03:00:00
-1.4,73,1.92,223,3.58,,,0,6.604,13,-5.67,2/22/2020,03:30:00
-1.6,74,2.1,226,3.8,,,0,6.604,13,-5.68,2/22/2020,04:00:00
-1.9,75,1.7,223,2.59,,,0,6.604,12.9,-5.8,2/22/2020,04:30:00
-2.3,76,1.43,226,2.55,,0,0,6.604,12.9,-6.01,2/22/2020,05:00:00
-2.3,76,1.79,223,3.53,,,0,6.604,12.9,-6.01,2/22/2020,05:30:00
-2.6,77,1.43,232,2.46,,0,0,6.604,12.9,-6.12,2/22/2020,06:00:00
-3.1,80,0.9,237,2.33,,,0,6.604,12.9,-6.1,2/22/2020,06:30:00
